,vac_pump_time,vac_pump_idx,vac_stable_time,vac_stable_idx,pre_rise_time,pre_rise_idx,pre_stable_time,pre_stable_idx,pre_relief_time,pre_relief_idx,pro_end_time,pro_end_idx,running_time,pump,v_max,v_min,v_std,vd_max,vd_min,vd_std,rise,p_max,p_min,p_std,pd_max,pd_min,pd_std,relief
37,2020-10-21 14:10:55.974193000,226409,2020-10-21 14:57:56.156449200,226456,2020-10-21 19:18:57.203943600,226717,2020-10-21 19:55:57.350952600,226754,2020-10-22 13:01:01.062562500,227779,2020-10-22 13:43:01.221682500,227821,1412.08745815,47.0030376,3.193959951400757,0.0,0.443633534626549,0.0131802558898925,-0.0929870605468754,0.0111470918446686,37.00245015,6.638350963592529,6.003577709197998,0.1645947001441438,0.163154125213623,-0.0599513053894043,0.0128370825507896,42.002652
38,2020-10-22 14:18:01.376574700,227856,2020-10-22 14:54:01.510016900,227892,2020-10-22 19:33:02.541962900,228171,2020-10-22 20:15:02.732750400,228213,2020-10-23 12:55:06.598902800,229213,2020-10-23 13:28:06.729665400,229246,1390.0892181666668,36.00222403333333,3.5411157608032227,0.0,0.4320533771236519,0.2272911071777343,-0.1983642578125,0.0388137691224738,42.00317978333333,6.487942695617676,6.033510684967041,0.0929241550251644,0.119816780090332,-0.059950828552246,0.0086852360357299,33.00217936666667
39,2020-10-23 14:16:06.918151600,229294,2020-10-23 14:51:07.060464000,229329,2020-10-23 19:31:08.196965900,229609,2020-10-23 20:11:08.346576700,229649,2020-10-24 12:50:12.320702700,230648,2020-10-24 13:24:12.469534300,230682,1388.0925230333337,35.002371866666664,3.9235999584198,0.0,0.5219667932697646,0.2265450954437255,-0.1522905826568603,0.0392617538713602,40.0024935,6.500689506530762,6.052014350891113,0.1099205634862224,0.1300139427185058,-0.059950828552246,0.0114427538226964,34.002480516666665
40,2020-10-24 13:41:12.574185000,230699,2020-10-24 14:16:12.696423000,230734,2020-10-24 19:56:14.012205900,231074,2020-10-24 20:37:14.145712100,231115,2020-10-25 21:08:19.788584900,232586,2020-10-26 10:10:22.877729800,233368,2669.171725733333,35.0020373,3.3259761333465576,0.0,0.4321156818442377,0.2657079696655278,-0.2298452854156494,0.043145586997706,41.0022251,6.482844829559326,6.000370025634766,0.0985095963997728,0.1306719779968261,-0.0599513053894043,0.0089177761655461,782.0514857333333
41,2020-10-26 13:02:23.473119800,233540,2020-10-26 13:33:23.614594200,233571,2020-10-26 18:15:24.579855400,233853,2020-10-26 18:56:24.739730800,233894,2020-10-27 12:56:28.816155300,234974,2020-10-27 13:29:29.004547700,235007,1467.09219045,31.0023579,3.142979621887207,0.0,0.3977919526973599,1.4858685731887822,-0.2555203437805176,0.1031185913182732,41.00266458333333,6.496249198913574,6.052014350891113,0.0360305775437892,0.1249151229858398,-0.1759009361267089,0.0109103973171072,33.003139866666665
42,2020-10-27 13:58:29.077022500,235036,2020-10-27 14:34:29.174077600,235072,2020-10-27 19:13:30.226560300,235351,2020-10-27 19:55:30.354845600,235393,2020-10-27 20:42:30.515408800,235440,2020-10-28 13:39:34.312678600,236457,1421.0872609333337,36.001617583333335,3.5157384872436523,0.0,0.4658473721573695,0.2886669635772705,-0.2027323246002197,0.0396074671469923,42.00213808333333,6.495591163635254,6.011226177215576,0.1440680690814818,0.1121683120727539,-0.0439958572387695,0.0314673291775285,1017.0632878166668
43,2020-10-28 14:03:34.401461100,236481,2020-10-28 14:40:34.473224100,236518,2020-10-28 19:18:35.674363900,236796,2020-10-28 19:59:35.902848700,236837,2020-10-29 13:04:39.963813900,237862,2020-10-29 13:41:40.178992900,237899,1418.0962921833334,37.00119605,3.545105695724488,0.0,0.4809283842553822,0.1962425708770756,-0.2020354270935058,0.0334512452705902,41.00380806666667,6.500689506530762,6.044366359710693,0.0756565075888408,0.1249151229858398,-0.0599513053894043,0.0100692339373505,37.00358631666666
44,2020-10-29 14:07:40.243057800,237925,2020-10-29 14:42:40.400887100,237960,2020-10-29 19:22:41.521038000,238240,2020-10-29 20:01:41.659024500,238279,2020-10-30 08:58:44.725072300,239056,2020-10-30 09:41:44.872119100,239099,1174.077151016667,35.002630483333334,3.5254907608032227,0.0,0.4500053840178889,0.2011752128601074,-0.2187366485595703,0.0385997750968022,39.00229976666667,6.487942695617676,6.052014350891113,0.0579794883082883,0.1325626373291015,-0.0599513053894043,0.0107030553169661,43.00245076666667
45,2020-11-01 17:49:57.725825700,242467,2020-11-02 14:17:02.206822600,243687,2020-11-17 17:51:22.728166900,263588,2020-11-17 18:31:22.745371200,263628,2020-11-18 09:23:22.883094500,264520,2020-11-18 09:56:22.892772400,264553,24006.4194491,1227.0746832666666,699.9341430664062,0.0,266.7435989927983,1.079287767410278,-0.2923941612243648,0.0528786315757802,40.00028673333334,6.493041515350342,6.062211513519287,0.0743697931315659,0.0968732833862304,-0.0574011802673339,0.010412610554628,33.000161283333334
46,2020-11-18 10:43:22.889473500,264600,2020-11-18 11:16:22.850109000,264633,2020-11-18 15:36:22.889778500,264893,2020-11-18 16:16:22.888094700,264933,2020-11-19 12:37:23.049827600,266154,2020-11-19 13:15:23.080748400,266192,1592.0031879,32.99934391666667,2.904415845870972,0.0,0.4090258365632793,0.2234253883361816,-0.234876394271851,0.0478021510844365,39.999971933333335,6.487942695617676,6.026521682739258,0.0694626784269349,0.0968728065490722,-0.0599513053894043,0.0096423811794178,38.00051533333333
